Category|LocalAuthority|Time|Season|Light|Tip1|Tip2|Tip3|Tip4
Home|Whitehorse|Night|Spring|Red|763 burglaries in Whitehorse in 2014 (11.3 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Wodonga|Night|Spring|Red|177 burglaries in Wodonga in 2014 (11.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Yarra Ranges|Night|Spring|Amber|339 burglaries in Yarra Ranges in 2014 (5.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Bayside|Night|Spring|Amber|417 burglaries in Bayside in 2014 (10.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Cardinia|Night|Spring|Amber|360 burglaries in Cardinia in 2014 (10.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Casey|Night|Spring|Red|1,269 burglaries in Casey in 2014 (12.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Frankston|Night|Spring|Red|629 burglaries in Frankston in 2014 (11.0 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Glen Eira|Night|Spring|Red|702 burglaries in Glen Eira in 2014 (11.4 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Greater Dandenong|Night|Spring|Red|873 burglaries in Greater Dandenong in 2014 (15.5 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Kingston|Night|Spring|Amber|472 burglaries in Kingston in 2014 (7.2 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Mornington Peninsula|Night|Spring|Amber|749 burglaries in Mornington Peninsula in 2014 (8.3 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Port Phillip|Night|Spring|Red|703 burglaries in Port Phillip in 2014 (11.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Stonnington|Night|Spring|Red|852 burglaries in Stonnington in 2014 (15.6 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Ararat|Night|Spring|Amber|33 burglaries in Ararat in 2014 (6.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Ballarat|Night|Spring|Red|831 burglaries in Ballarat in 2014 (18.8 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
Home|Buloke|Night|Spring|Amber|16 burglaries in Buloke in 2014 (5.1 for every 1,000 households)|Although only 10% of burglaries happen at night, be diligent and fully secure the property|It is getting warm - but be security conscious with doors and windows|Remember that the back of  the house is the most common entry point for break ins
