Category|LocalAuthority|Time|Season|Light|Tip1|Tip2|Tip3|Tip4
Home|Frankston|Night|Autumn|Red|Frankston is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Glen Eira|Night|Autumn|Green|Glen Eira is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Greater Dandenong|Night|Autumn|Amber|Greater Dandenong is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Kingston|Night|Autumn|Red|Kingston is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Mornington Peninsula|Night|Autumn|Amber|Mornington Peninsula is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Port Phillip|Night|Autumn|Amber|Port Phillip is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Stonnington|Night|Autumn|Green|Stonnington is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Ararat|Night|Autumn|Amber|Ararat is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Ballarat|Night|Autumn|Green|Ballarat is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Buloke|Night|Autumn|Amber|Buloke is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Campaspe|Night|Autumn|Red|Campaspe is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Central Goldfields|Night|Autumn|Amber|Central Goldfields is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Colac-Otway|Night|Autumn|Green|Colac-Otway is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Corangamite|Night|Autumn|Green|Corangamite is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Gannawarra|Night|Autumn|Amber|Gannawarra is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Glenelg|Night|Autumn|Amber|Glenelg is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Golden Plains|Night|Autumn|Green|Golden Plains is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Greater Bendigo|Night|Autumn|Red|Greater Bendigo is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Greater Geelong|Night|Autumn|Amber|Greater Geelong is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Hepburn|Night|Autumn|Red|Hepburn is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Hindmarsh|Night|Autumn|Amber|Hindmarsh is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Horsham|Night|Autumn|Green|Horsham is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Loddon|Night|Autumn|Red|Loddon is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Macedon Ranges|Night|Autumn|Green|Macedon Ranges is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Mildura|Night|Autumn|Amber|Mildura is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Moorabool|Night|Autumn|Amber|Moorabool is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Mount Alexander|Night|Autumn|Amber|Mount Alexander is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Moyne|Night|Autumn|Red|Moyne is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Northern Grampians|Night|Autumn|Green|Northern Grampians is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Pyrenees|Night|Autumn|Red|Pyrenees is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Queenscliffe|Night|Autumn|Red|Queenscliffe is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Southern Grampians|Night|Autumn|Green|Southern Grampians is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Surf Coast|Night|Autumn|Green|Surf Coast is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Swan Hill|Night|Autumn|Green|Swan Hill is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Warrnambool|Night|Autumn|Red|Warrnambool is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|West Wimmera|Night|Autumn|Amber|West Wimmera is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Yarriambiack|Night|Autumn|Green|Yarriambiack is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Banyule|Morning|Autumn|Red|Banyule is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Brimbank|Morning|Autumn|Green|Brimbank is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Darebin|Morning|Autumn|Green|Darebin is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Hobsons Bay|Morning|Autumn|Amber|Hobsons Bay is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Hume|Morning|Autumn|Amber|Hume is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Maribyrnong|Morning|Autumn|Red|Maribyrnong is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Melbourne|Morning|Autumn|Amber|Melbourne is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Melton|Morning|Autumn|Green|Melton is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Moonee Valley|Morning|Autumn|Green|Moonee Valley is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Moreland|Morning|Autumn|Green|Moreland is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Nillumbik|Morning|Autumn|Amber|Nillumbik is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Whittlesea|Morning|Autumn|Amber|Whittlesea is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Wyndham|Morning|Autumn|Green|Wyndham is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Yarra|Morning|Autumn|Amber|Yarra is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Alpine|Morning|Autumn|Green|Alpine is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
Home|Bass Coast|Morning|Autumn|Green|Bass Coast is a safe and happy place|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Keen safe opt there ok
Home|Baw Baw|Morning|Autumn|Amber|Baw Baw is a safe and happy place|Keen safe opt there ok|Life is a box of chocolates|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.
Home|Benalla|Morning|Autumn|Amber|Benalla is a safe and happy place|It is a very nice day today - 45% of people agree.  This takes us up to 100 characters which maxxed.|Life is a box of chocolates|Keen safe opt there ok
